,User,Follows_Count,Language,Date_Tweet,Source_of_Tweet,Tweet,Hashtags,Place
13763,iAnandVardhan,3,en,2010-07-08 23:27:05+00:00,Twitter Web Client,"Paul the octopus predicting Germany's fate, will he be eaten now #ger #worldcup  http://bit.ly/b3xmxI","['ger', 'worldcup']",
13764,anandvardhan,570,en,2010-07-08 23:27:02+00:00,Twitter Web Client,"Paul the octopus predicting Germany's fate, will he be eaten now #ger #worldcup  http://bit.ly/b3xmxI","['ger', 'worldcup']",
13765,michaelkirkland,170,en,2010-07-08 23:26:59+00:00,Twitter Web Client,Hup Holland! #worldcup,['worldcup'],
13766,StoryNorie,552,en,2010-07-08 23:26:45+00:00,Twitter Web Client,African burgers. #worldcup (@MissMocks) yummm!!,['worldcup'],
13767,ifootytv,26631,en,2010-07-08 23:26:37+00:00,twitterfeed,Barcelona President Sandro Rosell To Meet Arsene Wenger In South Africa For Cesc Fabregas Talks - Report:... http://bit.ly/aMMIh5 #worldcup,['worldcup'],
13768,ifootytv,26631,en,2010-07-08 23:26:35+00:00,twitterfeed,Nadir Belhadj Quits Portsmouth For Qatar-based Side Al Sadd: Algerian defender leaves Fratton Park... http://bit.ly/c8vHeD #worldcup,['worldcup'],
13769,ifootytv,26631,en,2010-07-08 23:26:34+00:00,twitterfeed,Milan Vice-President Adriano Galliani Admits Contact With Palermo Over Matteo Darmian: The director is in... http://bit.ly/dt9bdI #worldcup,['worldcup'],
13770,ifootytv,26631,en,2010-07-08 23:26:33+00:00,twitterfeed,World Cup 2010: Spain Forward Pedro Admits Mistake Against Germany Worried Him: He feared it could have p... http://bit.ly/dmR04x #worldcup,['worldcup'],
13771,alan_regan,2692,en,2010-07-08 23:26:19+00:00,TweetDeck,Damn #worldcup. Every time I see Venezuela my mind reads 'vuvuzela'. RT @BreakingNews: Venezuela arrests two for banking rumor Tweets,['worldcup'],
13772,WynnLasVegas,553295,en,2010-07-08 23:26:17+00:00,Twitter Web Client,"@JessieBrown4 we're having a #worldcup viewing party on Sunday. Complimentary admission, here's more info: http://post.ly/mHFv ^JB",['worldcup'],
13773,paulwisecar,58,en,2010-07-08 23:25:42+00:00,Twitter Web Client,Argentina World Cup #worldcup: Sterling family scores a World Cup win http://bit.ly/9PqyVX,['worldcup'],
13774,netherlandsff,368,en,2010-07-08 23:25:40+00:00,Twitter Web Client,Shooting to World Cup Success http://ffd.me/aKSuXe #worldcup #ned,"['worldcup', 'ned']",
13775,spainff,487,en,2010-07-08 23:25:40+00:00,Twitter Web Client,Shooting to World Cup Success http://ffd.me/aKSuXe #worldcup #esp,"['worldcup', 'esp']",
13776,worldcup2010ff,464,en,2010-07-08 23:25:39+00:00,Twitter Web Client,Shooting to World Cup Success http://ffd.me/aKSuXe #worldcup,['worldcup'],
13777,ditums,47,en,2010-07-08 23:25:32+00:00,Twitter for BlackBerry®,I'm bored of the #worldcup...,['worldcup'],
13778,Jew4palestine,7670,en,2010-07-08 23:25:27+00:00,Twitter Web Client,Clashes Reported In Wadi Ara As Israeli Bulldozers Demolish Arab Home - I(israel #jcot #worldcup lbj http://www.imemc.org/article/59082,"['jcot', 'worldcup']",
13779,NepalNewsBuzz,9265,en,2010-07-08 23:25:26+00:00,dlvr.it,#Worldcup Special -  Alonso wary of losing like England http://dlvr.it/2RV1D,['Worldcup'],
13780,WorldCupEN,67930,en,2010-07-08 23:25:26+00:00,Hootsuite,#worldcup World Cup 2010: Napoli Coach Walter Mazzarri Content With Netherlands-Spain Final http://ow.ly/183yEH,['worldcup'],
13781,AronStevenson,4117,en,2010-07-08 23:25:19+00:00,Hootsuite,#WorldCup News Alonso wary of losing like England - Spain midfielder Xabi Alonso cited England's disappointing campa... http://ow.ly/183yGS,['WorldCup'],
13782,sakee565,1,en,2010-07-08 23:25:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1278631503,['worldcup'],
13783,rikooo177,0,en,2010-07-08 23:25:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1278631502,['worldcup'],
13784,MeaganWhite_,1620,en,2010-07-08 23:24:58+00:00,Hootsuite,NYT_JenPreston: Awesome stats analysis for sports fans: FIFA 2010 #WorldCup Rankings  - http://nyti.ms/dd24YY http://ow.ly/183yLG,['WorldCup'],
13785,theworldcup247,623,en,2010-07-08 23:24:51+00:00,BlogsFeedNet,#worldcup TELEGRAPH: World Cup final: Holland draw inspiration from past greats ahead of Spain clash...  http://bit.ly/bDL2Dg,['worldcup'],
13786,mokobok,51,en,2010-07-08 23:24:30+00:00,Twitter Web Client,oh well no cup 4 #GER this year :( but #ESP deserved winning. Wonder if the ref forgot the yellow/red cards: he didn't give any... #worldcup,"['GER', 'ESP', 'worldcup']",
13787,samengland,2290,en,2010-07-08 23:24:26+00:00,Twitter Web Client,@DanOliver Didn't you back Spain originally to win the #WorldCup?,['WorldCup'],
13788,MiddleCrescent,376,en,2010-07-08 23:24:26+00:00,Twittelator,Dr Insult says: be sure to wear a #worldcup over your vuvuzela.    #iphone #app #comedy #humor   http://bit.ly/d9pKCi,"['worldcup', 'iphone', 'app', 'comedy', 'humor']",
13789,jhinch,459,en,2010-07-08 23:24:25+00:00,Twitter Web Client,Octopus derails once elegant graphic...  http://bitURL.net/2fp #worldcup,['worldcup'],
13790,alwyndebruijn,248,en,2010-07-08 23:23:48+00:00,Twitter Web Client,"@KaiWayne Kai, what u think, #worldcup going to #ned?","['worldcup', 'ned']",
13791,spencerchen,6546,en,2010-07-08 23:23:33+00:00,TweetDeck,If the NBA was like the World Cup: http://youtu.be/efqbw4lf6Xw #worldcup #lol (via @joelandren),"['worldcup', 'lol']",
13792,neilashton_,225879,en,2010-07-08 23:23:30+00:00,Twitter SMS,"Wow... Itv, the jabulani and james corden getting hammered after that question. All three that bad? #worldcup",['worldcup'],
13793,PredictWorldCup,49,en,2010-07-08 23:23:06+00:00,twitterfeed,"WORLD CUP 2010: Beat Spain? It's hard enough to get the ball back, say Germany http://bit.ly/9IXyTe #WorldCup",['WorldCup'],
13794,akamisslotus,577,en,2010-07-08 23:22:47+00:00,Echofon,Why I love the dutch: RT @_struct: Dutch Porn Star promises blowies to all her followers if #NED wins the #worldcup. http://is.gd/dkCFf,"['NED', 'worldcup']",
13795,JosiChave,51970,en,2010-07-08 23:22:25+00:00,Echofon,"oops no pun intended on my last tweet , Im not expecting any hand balls. considering what #uru did. #worldcup","['uru', 'worldcup']",
13796,usatodayopinion,27115,en,2010-07-08 23:22:17+00:00,Twitter Web Client,"Who ya got on #WorldCup Sunday? #Lopresti, #soccer, #sports. http://bit.ly/9ICi04","['WorldCup', 'Lopresti', 'soccer', 'sports']",
13797,theworldcup247,623,en,2010-07-08 23:22:16+00:00,twitterfeed,"Guardian: You are the Ref: Michel Platini, France: Click to enlarge, and debate the strip below t... http://bit.ly/9txvRD #worldcup #soccer","['worldcup', 'soccer']",
13798,theworldcup247,623,en,2010-07-08 23:22:15+00:00,twitterfeed,Guardian: Holland and Spain have made the final – but now the work starts again | Hope Powell: Th... http://bit.ly/bcARfj #worldcup #soccer,"['worldcup', 'soccer']",
13799,SportsComrades,83,en,2010-07-08 23:22:13+00:00,twitterfeed,Holland and Spain have made the final – but now the work starts again | Hope Powell http://bit.ly/bcARfj #football #worldcup,"['football', 'worldcup']",
13800,WorldCupTracker,73,en,2010-07-08 23:22:10+00:00,Twitter Web Client,#worldcup : Catalans give grudging respect to Spanish team http://worldcuptracker.org/blog/catalans-give-grudging-respect-to-spanish-team,['worldcup'],
13801,Rockaholik_,159,en,2010-07-08 23:21:57+00:00,twidroyd (original),RT @Mr_Coolness #esp Is Going To Win It All #worldcup &lt;~ and you didn't agree with me lol *snake!,"['esp', 'worldcup']",
13802,acbleach,909,en,2010-07-08 23:21:44+00:00,Twitter Web Client,"Why the #worldcup is amazing, part 5147: Queen Sofia, sweaty socks, and a shirtless Carles Puyol: http://youtu.be/5w3sS0kPQqE",['worldcup'],
13803,MattyBrema,427,en,2010-07-08 23:21:41+00:00,Twitter for BlackBerry®,"Paul, the worldcup predicting octopus, is receiving death threats #awesome #worldcup","['awesome', 'worldcup']",
13804,_rajdesai,5217,en,2010-07-08 23:21:38+00:00,Twitter Web Client,"Gotta give it up for Diego Forlan#URU. Great cup! Plus, he could be in a Supercuts Hairstyle Example Catalog...interesting hairdo! #worldcup",['worldcup'],
13805,chrisMusic88,1428,en,2010-07-08 23:21:24+00:00,Twitter Web Client,"Off to bed.. gonna be big and gr8 WE.. Tonight party, tomorrow pic-Nik(xd), and sunday Super #worldcup final #esp v. #ned &gt;&gt; I'm goin' R & R","['worldcup', 'esp', 'ned']",
13806,Appnostic,233,en,2010-07-08 23:21:19+00:00,SocialEngage,Anyone feel like a free trip to Holland? Holla y'all! Simply Go Orange on Facebook and say a prayer. #worldcup http://cot.ag/a9fZwn,['worldcup'],
13807,mkrir,164,en,2010-07-08 23:21:19+00:00,twitterfeed,tomkopacz: Stupid Twitter whale. Then a 500 error. Wow. They're in real trouble come #WorldCup Sunday.: Stupid Twitter whale. Then a 5...,['WorldCup'],
13808,joyoftraveling,124,en,2010-07-08 23:21:15+00:00,Twitter Web Client,Anyone know what the octopus is saying for the final?! #worldcup,['worldcup'],
13809,ITA_WorldCup,913,en,2010-07-08 23:21:13+00:00,twitterfeed,World Cup Wrap Up: Brackets and 10 Things to Take Away: The World Cup is just about over. Come Sunda... http://bit.ly/bfz2KU #worldcup #ITA,"['worldcup', 'ITA']",
13810,TomKopacz,489,en,2010-07-08 23:20:43+00:00,Twitter Web Client,Stupid Twitter whale. Then a 500 error. Wow. They're in real trouble come #WorldCup Sunday.,['WorldCup'],
13811,RemkoRinkema,19372,en,2010-07-08 23:20:33+00:00,TweetDeck,RT @scriptdude: Awesome World Cup video http://es.pn/cCIFfF #worldcup,['worldcup'],
13812,footystarswatch,6,en,2010-07-08 23:20:29+00:00,Twitter Web Client,"#worldcup final and third-place predictions,http://bit.ly/9baJWY",['worldcup'],
13813,dedios,441,en,2010-07-08 23:20:22+00:00,TweetDeck,Woohoo!!! RT @Rodrigo_Medina: RT @fedenegro: Brazil presents #worldcup 2014 logo http://bit.ly/azBjFx,['worldcup'],
13814,ozziesport,148,en,2010-07-08 23:20:19+00:00,TweetDeck,"World Cup, through quarter finals: #Foursquare and #gowalla checkin totals  : http://bit.ly/axIAhq #worldcup #ger #esp #uru #ned","['Foursquare', 'gowalla', 'worldcup', 'ger', 'esp', 'uru', 'ned']",
13815,Rebelwank,88,en,2010-07-08 23:20:16+00:00,Twitter Web Client,@misshybrid hey we Brits need something to look forward to after yet another dismal #worldcup and #TeamBJ is just the thing ;),"['worldcup', 'TeamBJ']",
13816,brunoaziza,11093,en,2010-07-08 23:20:14+00:00,erased38416,The analytics of soccer: Radio interview with @stevebaker @ http://ow.ly/1YxRz - great to talk to you!  #analytics #worldcup #soccer,"['analytics', 'worldcup', 'soccer']",
13817,sakee565,1,en,2010-07-08 23:20:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1278631203,['worldcup'],
13818,rikooo177,0,en,2010-07-08 23:20:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1278631202,['worldcup'],
13819,gemhogan,433,en,2010-07-08 23:19:54+00:00,Twitter Web Client,@Bobbieden #ductch #pornstar to give all of her twitter followers a BJ if #ned win #worldcup. nice to see #twitter used this way :-),"['ductch', 'pornstar', 'ned', 'worldcup', 'twitter']",
13820,WorldCupTracker,73,en,2010-07-08 23:19:46+00:00,Twitter Web Client,#worldcup : Latest World Cup 2010 Auctions http://worldcuptracker.org/blog/latest-world-cup-2010-auctions-628,['worldcup'],
13821,peteysneedy23,832,en,2010-07-08 23:19:18+00:00,Twitter Web Client,This Lebron thing bigger than the #WorldCup smh...,['WorldCup'],
13822,fairplayvf,359,en,2010-07-08 23:18:51+00:00,TweetMeme,"The #WorldCup at the Soho Grand, by @lauralanenyc http://bit.ly/cp28vI",['WorldCup'],
13823,kategoldwater,1033,en,2010-07-08 23:18:43+00:00,TweetDeck,"if paul isn't too tired and overburdened, he'll pick the winner of the #worldcup finals: http://bit.ly/a8sQLS",['worldcup'],
13824,theworldcup247,623,en,2010-07-08 23:18:41+00:00,BlogsFeedNet,#worldcup TELEGRAPH: World Cup final: sacrifice pays off for referee Howard Webb and his team of officials...  http://bit.ly/bDL2Dg,['worldcup'],
13825,klish,582,en,2010-07-08 23:18:36+00:00,Twitter Web Client,just think... an octopus is smarter than you. #paul #worldcup,"['paul', 'worldcup']",
13826,khalilmakata,1647,en,2010-07-08 23:17:30+00:00,TweetDeck,#Eng in #worldcup final... http://es.pn/dAuZoH,"['Eng', 'worldcup']",
13827,PopsFootball,299,en,2010-07-08 23:17:19+00:00,Twitter Web Client,"Sea creatures, Dutch total football, Uruguayan spirit and Spanish brilliance. You have to love the #Worldcup!",['Worldcup'],
13828,POPS4Football,317,en,2010-07-08 23:17:09+00:00,Twitter Web Client,"Sea creatures, Dutch total football, Uruguayan spirit and Spanish brilliance. You have to love the #Worldcup!",['Worldcup'],
13829,erica2point0,412,en,2010-07-08 23:16:45+00:00,Tweetie for Mac,@elisewho I'm really regretting not buying one of the orange football jerseys I spotted in the souvenir shops at Schiphol... #worldcup,['worldcup'],
13830,worldcup2010ff,464,en,2010-07-08 23:16:37+00:00,Twitter Web Client,Counterattack: Tops And Flops Of World Cup 2010 http://ffd.me/90t2IH #worldcup,['worldcup'],
13831,spainff,487,en,2010-07-08 23:16:36+00:00,Twitter Web Client,"On Soccer: Puyol Is a Rock in Defense, and Spain Keeps Rolling http://ffd.me/br9AbW #worldcup #esp","['worldcup', 'esp']",
13832,worldcup2010ff,464,en,2010-07-08 23:16:36+00:00,Twitter Web Client,"On Soccer: Puyol Is a Rock in Defense, and Spain Keeps Rolling http://ffd.me/br9AbW #worldcup",['worldcup'],
13833,ticketzz,2630,en,2010-07-08 23:16:24+00:00,SocialOomph,The 2010 World Cup Spain~ Tickets on sale -&gt; http://bit.ly/9kO3U9 go to the game 61GK #FIFA #WorldCup #tickets,"['FIFA', 'WorldCup', 'tickets']",
13834,LRPetra,196,en,2010-07-08 23:16:10+00:00,Twitter for BlackBerry®,@mererog let's watch #worldcup final there after jays and red sox,['worldcup'],
13835,LeaGleeFans,13951,en,2010-07-08 23:15:38+00:00,Twitter Web Client,#WorldCup Finals... #Esp or #Ned? I'm rooting for #Esp :),"['WorldCup', 'Esp', 'Ned', 'Esp']",
13836,asktwitqa,683,en,2010-07-08 23:15:27+00:00,twitQA - Ask or Answer,"#esp or #ned for #worldcup ? Pulpo Paul will say, but I eat  him! LOL","['esp', 'ned', 'worldcup']",
13837,GlenEwing,907,en,2010-07-08 23:15:20+00:00,Twitter Web Client,RT @jennieberrie: ROFMAO http://youtu.be/P40TP1ughek Sooo annoying! #worldcup #vuvuzela (ROTFLOL!  Too funny!),"['worldcup', 'vuvuzela']",
13838,germanyff,727,en,2010-07-08 23:15:15+00:00,Twitter Web Client,"WORLD CUP 2010: Beat Spain? It's hard enough to get the ball back, say Germany http://ffd.me/96SHZo #worldcup #ger","['worldcup', 'ger']",
13839,spainff,487,en,2010-07-08 23:15:15+00:00,Twitter Web Client,"WORLD CUP 2010: Beat Spain? It's hard enough to get the ball back, say Germany http://ffd.me/96SHZo #worldcup #esp","['worldcup', 'esp']",
13840,Christian_ESEM,20785,en,2010-07-08 23:15:14+00:00,Twittelator,@NeilAshton_NOTW Not enough @NeilAshton_NOTW on British tv and radio during the #worldcup...,['worldcup'],
13841,worldcup2010ff,464,en,2010-07-08 23:15:14+00:00,Twitter Web Client,"WORLD CUP 2010: Beat Spain? It's hard enough to get the ball back, say Germany http://ffd.me/96SHZo #worldcup",['worldcup'],
13842,Englandff,414,en,2010-07-08 23:15:14+00:00,Twitter Web Client,Howard Webb: Made in England ... but he¿s schooled by Italian master ref http://ffd.me/cgw2vS #worldcup #eng,"['worldcup', 'eng']",
13843,worldcup2010ff,464,en,2010-07-08 23:15:13+00:00,Twitter Web Client,Howard Webb: Made in England ... but he¿s schooled by Italian master ref http://ffd.me/cgw2vS #worldcup,['worldcup'],
13844,OranjeVancouver,157,en,2010-07-08 23:15:09+00:00,Twitter Web Client,@jschim ...This is where the Dutch will watch the worldcup final in Vancouver this sunday! http://bit.ly/3EPH46 #worldcup #ned,"['worldcup', 'ned']",
13845,sakee565,1,en,2010-07-08 23:15:03+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1278630902,['worldcup'],
13846,rikooo177,0,en,2010-07-08 23:15:02+00:00,Twitter Web Client,Get free #worldcup Twitter Backgrounds http://twitlay.com/layouts.php?q=fifa+2010 from Twitlay.com 1278630902,['worldcup'],
13847,mrinaldesai,7287,en,2010-07-08 23:15:01+00:00,Twitter for iPhone,“@NYT_JenPreston: Awesome stats analysis for sports fans: FIFA 2010 #WorldCup Rankings  - http://nyti.ms/dd24YY”,['WorldCup'],
13848,gemhogan,433,en,2010-07-08 23:14:31+00:00,bitly bitlink,The #Dutch do it differently! #Porn star offers her followers on #Twitter a blow job if #Holland win the #worldcup http://bit.ly/d1hZaz,"['Dutch', 'Porn', 'Twitter', 'Holland', 'worldcup']",
13849,trends_store,490,en,2010-07-08 23:14:27+00:00,SocialOomph,#worldcup #URU #NED #GER #SPA Buy #Germany World Cup Gear http://dld.bz/kvzf twitter trends store 2010 world cup accommodation,"['worldcup', 'URU', 'NED', 'GER', 'SPA', 'Germany']",
13850,_rajdesai,5217,en,2010-07-08 23:14:18+00:00,Twitter Web Client,"Wesley Schneider #NED & David Villa #ESP r both 5-7. Guess they hold the ball in their lap, sitting on the ground, at team photos. #worldcup","['NED', 'ESP', 'worldcup']",
13851,grindandthings,227,en,2010-07-08 23:14:04+00:00,Twitter Web Client,#esp Is Going To Win It All #worldcup,"['esp', 'worldcup']",
13852,CalliopeCo,8633,en,2010-07-08 23:13:55+00:00,Twitter Web Client,Some confusion by media! WC FINAL is Sunday (very early 4unday PST) #WorldCup news 7/8 http://s.nyt.com/u/lDwr,['WorldCup'],
13853,ZacWassink,1299,en,2010-07-08 23:13:29+00:00,Twitter Web Client,Hup Holland Hup! #NED #worldcup - http://bit.ly/9wpMFk,"['NED', 'worldcup']",
13854,RetweetTrain,8483,en,2010-07-08 23:13:23+00:00,GroupTweet,"""via @PaosworldGifts : FIFA WORLD CUP FINAL!!!!!!! #ESP  ESPAÑA vs #NED  HOLLAND http://bit.ly/bYF6r6 Show your Colors @ the #worldcup   ""","['ESP', 'NED', 'worldcup']",
13855,melodymuses,1665,en,2010-07-08 23:13:11+00:00,Twitter Web Client,#ESP vs #NED on Sunday: The ultimate #cuteboyalert World Cup final? http://www.buzzfeed.com/akdobbins/the-world-beauty-cup #WorldCup,"['ESP', 'NED', 'cuteboyalert', 'WorldCup']",
13856,EmsyWemsy91,707,en,2010-07-08 23:12:51+00:00,Twitter Web Client,#worldcup  I am torn between who i want to win... Spain so they can have a patriotic double with Nadal OR Holland??,['worldcup'],
13857,ZA_JS16,193,en,2010-07-08 23:12:47+00:00,Twitpic,How awesome and crazy is this???? #worldcup #FINAL tickets #ESP Espana all the way!!! http://twitpic.com/23l0ya,"['worldcup', 'FINAL', 'ESP']",
13858,theworldcup247,623,en,2010-07-08 23:12:43+00:00,BlogsFeedNet,#worldcup TELEGRAPH: World Cup final: Howard Webb to referee Holland v Spain http://bit.ly/bhsb5h http://bit.ly/bDL2Dg,['worldcup'],
